若邻网;http://m.wealink.com;http://m.wealink.com
鲜花礼品网;http://m.hua.com;http://m.hua.com
磨房;http://www.doyouhike.net/mobile;http://www.doyouhike.net/mobile
清迈旅游攻略;http://cityapps.tukeq.com/areas/243/topics/;http://cityapps.tukeq.com/areas/243/topics/
地铁通;http://webmetro.itouchchina.com/?ref=qq;http://webmetro.itouchchina.com
超级转账;http://www.supatm.com/wap;http://www.supatm.com/wap
果库;http://guoku.com/tencent/selection/;http://guoku.com/m/selection/
中药大全;http://m.99.com.cn/lapp/zydq/;http://m.99.com.cn/lapp/zydq/
直播吧;http://m.zhibo8.cc;http://m.zhibo8.cc
海南航空;http://m.hnair.com;http://m.hnair.com
中信银行信用卡;http://creditcard.ecitic.com/wap/login/login.html;http://creditcard.ecitic.com/wap/
ZCOM杂志;http://weixin.app.zcom.com;http://weixin.app.zcom.com
ZAKER;http://app.myzaker.com/news/?f=tecentbrowser;http://app.myzaker.com/news
同程旅游;http://touch.17u.cn/?refid=26571587;http://touch.17u.cn
周末去哪玩;http://m.zmqnw.com.cn;http://m.zmqnw.com.cn
足球地带;http://www.footballzone.cn;http://www.footballzone.cn
老钱庄股票行情;http://m.538538.com;http://m.538538.com
掌上常德;http://wx.yiyayan.cn/106cd/;http://wx.yiyayan.cn/106cd/
贝瓦儿歌;http://g.m.beva.com/?from=qq;http://g.m.beva.com
网易彩票;http://caipiao.163.com/t/index.html;http://caipiao.163.com
新浪乐居;http://house.sina.com.cn;http://house.sina.com.cn
焦点房地产;http://m.focus.cn/?channelId=508;http://m.focus.cn
淘房;http://m.taofang.com;http://m.taofang.com
汽车点评;http://m.xgo.com.cn;http://m.xgo.com.cn
比机机;http://www.bijiji.net/?fr=p6;http://www.bijiji.net
南方航空;http://m.csair.com;http://m.csair.com
微视;http://www.weishi.com;http://www.weishi.com
胎教音乐;http://t.m.beva.com/taijiao/?f=qq#only;http://t.m.beva.com/taijiao/
V电影;http://www.vmovier.com/?qingapp=qq;http://www.vmovier.com
免费法律咨询;http://m.66law.cn;http://m.66law.cn
达步溜;http://m.w.cn;http://m.w.cn
佛教金刚经;http://m.jingangjing.com/?channel=qqopen;http://m.jingangjing.com
育儿百科;http://m.99.com.cn/lapp/yebk/;http://m.99.com.cn/lapp/yebk/
车云网;http://www.cheyun.com;http://www.cheyun.com
有意思;http://www.kuiit.com;http://www.kuiit.com
一点资讯;http://www.yidianzixun.com;http://www.yidianzixun.com
国家地理;http://www.natgeo.com.cn;http://www.natgeo.com.cn
订餐小秘;http://m.xiaomishu.com;http://m.xiaomishu.com
豆瓣阅读;http://read.douban.com;http://read.douban.com
推酷网;http://www.tuicool.com/ah;http://www.tuicool.com
挖财;http://m.wacai.com;http://m.wacai.com
要出发;http://m.yaochufa.com;http://m.yaochufa.com
有妖气;http://m.u17.com;http://m.u17.com
证券之星;http://m.stockstar.com;http://m.stockstar.com
智游啦;http://m.zhiyoula.com;http://m.zhiyoula.com
数字尾巴;http://www.dgtle.com;http://www.dgtle.com
爱搞机;http://www.igao7.com;http://www.igao7.com
爱心银行;http://aixinyinhang.com;http://aixinyinhang.com
商业价值;http://content.businessvalue.com.cn;http://content.businessvalue.com.cn
特惠猫;http://m.tehuimao.com;http://m.tehuimao.com
兜有电影;http://m.douyou100.com/movie.aspx?ClientID=C100000099;http://m.douyou100.com/movie.aspx
7天连锁酒店;http://m.7daysinn.cn;http://m.7daysinn.cn
必胜客宅急送;http://m.4008123123.com;http://m.4008123123.com
到到网;http://www.daodao.com;http://www.daodao.com
多看阅读;http://www.duokan.com/m;http://www.duokan.com/m
感光度;http://ggd.nandu.com/?from=qqqyy;http://ggd.nandu.com
锦江之星连锁酒店;http://m.jinjianginns.com;http://m.jinjianginns.com
京东读书;http://e.m.jd.com;http://e.m.jd.com
肯德基宅急送;http://m.4008823823.com.cn;http://m.4008823823.com.cn
乐活良品;http://mt.lohasus.com/mobile/index;http://mt.lohasus.com
如家连锁酒店;http://m.homeinns.com;http://m.homeinns.com
玩途自由行;http://hitour.cc;http://hitour.cc
网易云阅读;http://m.yuedu.163.com/index;http://m.yuedu.163.com/index
氧气听书;http://m.o2ting.com;http://m.o2ting.com
宜家;http://m.ikea.com/cn/zh/;http://m.ikea.com/cn/
中国国际航空;http://m.airchina.com;http://m.airchina.com
个人图书馆;http://www.360doc.cn/index.aspx;http://www.360doc.cn/index.aspx
豆瓣同城;http://www.douban.com/location;http://www.douban.com/location
豆瓣小组;http://www.douban.com/group/explore;http://www.douban.com/group/explore
豆瓣电影;http://movie.douban.com;http://movie.douban.com
找律师;http://zls.lsgw.com;http://zls.lsgw.com
别踩白块;http://www.mopiaoyao.com/html/weixin/biecaibaikuai/index.html;http://www.mopiaoyao.com/html/weixin/biecaibaikuai/index.html
东方航空;http://m.ceair.com;http://m.ceair.com
宝宝营养餐;http://www.0123.cn/lapp/bbyyc/;ttp://www.0123.cn/lapp/bbyyc/
中学知识点;http://zhishi.51jieyi.com/?form=qq;http://zhishi.51jieyi.com
龙源期刊网;http://www.qikan.com.cn/m/;http://www.qikan.com.cn/m/
2048朝代版;http://www.baiwenxianxun.com/2048/index.htm;http://www.baiwenxianxun.com/2048/index.htm
0214鲜花网;http://m.0214.com;http://m.0214.com
萌乐宠;http://www.menglechong.com/index.php?from=qq;http://www.menglechong.com
作文网;http://m.zw15.com;http://m.zw15.com
东西铺子;http://www.dongxipuzi.com;http://www.dongxipuzi.com
OL化妆品库;http://m.onlylady.com/hzp/;http://m.onlylady.com/hzp/
随身购;http://zhekou.repai.com/lws/view/zhou_shop2.php;http://zhekou.repai.com/lws/view/zhou_shop2.php
卷皮折扣;http://m.juanpi.com;http://m.juanpi.com
段子哥;http://duanzige.cn/wap;http://duanzige.cn/wap
周公解梦;http://lightweb.cn/jiemeng/;http://lightweb.cn/jiemeng/
爱屁屁;http://www.appnz.com;http://www.appnz.com
电话测试;http://lightweb.cn/sm/dianhua.aspx;http://lightweb.cn/sm/dianhua.aspx
漫悠悠;http://www.muu.com.cn;http://www.muu.com.cn
看书网;http://wap.kanshu.com/3g/index?cnl=qqh5&s=1 ;http://wap.kanshu.com/3g/
给力购;http://m.geiligou.com;http://m.geiligou.com
真计算器;http://ruyihe.com/jisuanqi/zhen/;http://ruyihe.com/jisuanqi/zhen/
象棋棋谱;http://m.xqdao.com;http://m.xqdao.com
中国象棋;http://m.xqdao.com/vs/jschess/;http://m.xqdao.com/vs/jschess/
灵机妙算;http://m.linghit.com?channel=qqopen;http://m.linghit.com
品文吧;http://m.pinwenba.com;http://m.pinwenba.com
读读作文;http://m.duduzuowen.com;http://m.duduzuowen.com
阅读阁;http://wap.yueduge.net;http://wap.yueduge.net
可可推;http://www.keketui.com?from=qq;http://www.keketui.com
高考填志愿;http://m.gaokaopai.com;http://m.gaokaopai.com
筑家易;http://m.zhujia360.com/hz;http://m.zhujia360.com/hz
时尚全球购;http://www.haimaoji.com/m/;http://www.haimaoji.com/m/
2048加锁版;http://www.verywalker.com/2048pro;http://www.verywalker.com/2048pro
卡控;http://www.ponpay.com/wap/index.php;http://www.ponpay.com/wap/
陌上香坊;http://m.msxf.net;http://m.msxf.net
手游圈内人;http://www.syqnr.com;http://www.syqnr.com
疾病自测;http://zc.15.cc/jb/;http://zc.15.cc/jb/
购团邦资讯;http://www.gtuanb.com;http://www.gtuanb.com
症状自测;http://zc.15.cc/zz/;http://zc.15.cc/zz/
航班查询;http://kc.kxapps.com/Flight;http://kc.kxapps.com/Flight
电影排行榜;http://imdb.kxapps.com/baiduapp;http://imdb.kxapps.com/baiduapp
孕妇饮食;http://ye.15.cc/yfys/;http://ye.15.cc/yfys/
好贷网贷款;http://m.haodai.com;http://m.haodai.com
个税计算器;http://calculator.duapp.com/?qq;http://calculator.duapp.com
折点看;http://m.qi318.com;http://m.qi318.com
折800;http://m.zhe800.com/?utm_source=A_qqllq;http://m.zhe800.com
沃阅读;http://m.iread.wo.com.cn/index.action?indexType=book&channelid=13001001;http://m.iread.wo.com.cn
短故事网;http://m.duangs.com;http://m.duangs.com
OnlyLady美图;http://m.onlylady.com/pic/?qqcl;http://m.onlylady.com/pic
OnlyLady;http://m.onlylady.com/?qqcl;http://m.onlylady.com
OnlyLady博客;http://m.onlylady.com/blog?qqcl;http://m.onlylady.com/blog
五子棋;http://wan.59600.com/wan/classic-gomoku/?b=qq;http://wan.59600.com/wan/classic-gomoku/
中医养生;http://zy.15.cc;http://zy.15.cc
熊宝睡前音乐;http://goodnight.iflytoy.com/;http://goodnight.iflytoy.com
快递助手;http://m.kuaidihelp.com/;http://m.kuaidihelp.com
掌上娱乐;http://qr.cntv.cn/zszy/;http://qr.cntv.cn/zszy/
网上轻纺城;http://m.qfc.cn;http://m.qfc.cn
一语一图;http://yiyuyitu.com;http://yiyuyitu.com
糖果传奇;http://wan.59600.com/wan/candy-crush-saga/?b=qq;http://wan.59600.com/wan/candy-crush-saga/
育儿百宝箱;http://ye.15.cc/bbx/;http://ye.15.cc/bbx/
星座;http://astroinfo.xqdao.com/stars/index;http://astroinfo.xqdao.com/stars/index
英雄联盟视频;http://yingxionglianmeng.sinaapp.com;http://yingxionglianmeng.sinaapp.com
心理圈;http://m.xinli001.com/site/;http://m.xinli001.com/site/
腾讯足球;http://info.3g.qq.com/g/s?aid=template&tid=sports_football&g_f=23761;http://info.3g.qq.com/g/s?aid=template&tid=sports_football
外媒精选;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123433#index/mid=123433;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123433#index/mid=123433
网闻联播;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123383#index/mid=123383;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123383#index/mid=123383
新华自媒体;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123411#index/mid=123411;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123411#index/mid=123411
咋整;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123374#index/mid=123374;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123374#index/mid=123374
财经记者圈;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123434#index/mid=123434;http://infoapp.3g.qq.com/g/s?aid=lmedia&mid=123434#index/mid=123434
爱播;http://info.3g.qq.com/g/s?aid=template&tid=qqvideo&g_ut=3&g_f=23525;http://info.3g.qq.com/g/s?aid=template&tid=qqvideo
悦读;http://infoapp.3g.qq.com/g/s?aid=medialib&g_ut=3&g_f=23710;http://infoapp.3g.qq.com/g/s?aid=medialib
智慧社;http://info.3g.qq.com/g/s?&aid=template&tid=tech_faxian&g_f=23711;http://info.3g.qq.com/g/s?&aid=template&tid=tech_faxian
小刀说股;http://gp.3g.qq.com/g/s?aid=template&tid=stock_zbqh;http://gp.3g.qq.com/g/s?aid=template&tid=stock_zbqh
博雅斗地主;http://html5.boyaa.com/ddz/pf/qqbrowser;http://html5.boyaa.com/ddz/pf/qqbrowser
四川麻将;http://html5.boyaa.com/mahjong/pf/qqbrowser/;http://html5.boyaa.com/mahjong/pf/qqbrowser/
微社区;http://mq.wsq.qq.com/portal?source=webapp&ADTAG=qyy.sq.0.1;http://mq.wsq.qq.com/portal
节操新闻;http://infoapp.3g.qq.com/g/s?aid=common_webapp&g_f=23759#home;http://infoapp.3g.qq.com
